target,held_out_model,baseline_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B2,B2_C10p0_cw_none,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.05,0.12903225806451613,0.06896551724137931,1.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.1,0.12903225806451613,0.06896551724137931,1.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.15,0.13740458015267176,0.0743801652892562,0.9,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.2,0.16216216216216217,0.0891089108910891,0.9,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.25,0.34615384615384615,0.21428571428571427,0.9,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.3,0.38095238095238093,0.25,0.8,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.35,0.3888888888888889,0.2692307692307692,0.7,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.4,0.3870967741935484,0.2857142857142857,0.6,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.45,0.4,0.3333333333333333,0.5,True
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.5,0.3157894736842105,0.3333333333333333,0.3,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.55,0.16666666666666666,0.5,0.1,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-gpt-4o-2024-11-20,B3,B3_T2_C1p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.05,0.11180124223602485,0.05921052631578947,1.0,True
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.1,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B1,B1_prior,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.05,0.13445378151260504,0.07272727272727272,0.8888888888888888,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.1,0.1694915254237288,0.1,0.5555555555555556,True
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B2,B2_C1p0_cw_none,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.05,0.12244897959183673,0.06521739130434782,1.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.1,0.41025641025641024,0.26666666666666666,0.8888888888888888,True
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,B3,B3_T2_C1p0_cw_none,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.05,0.06521739130434782,0.03529411764705882,0.42857142857142855,True
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.1,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B1,B1_prior,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.05,0.09271523178807947,0.04861111111111111,1.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.1,0.09271523178807947,0.04861111111111111,1.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.15,0.08633093525179857,0.045454545454545456,0.8571428571428571,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.2,0.1276595744680851,0.075,0.42857142857142855,True
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.25,0.09090909090909091,0.06666666666666667,0.14285714285714285,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B2,B2_C0p1_cw_none,0.95,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.05,0.1076923076923077,0.056910569105691054,1.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.1,0.3333333333333333,0.2727272727272727,0.42857142857142855,True
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,B3,B3_T1_C1p0_cw_none,0.95,0.0,0.0,0.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.05,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.1,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.15,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.2,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.25,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.3,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.35,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.4,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.45,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.5,0.6995515695067265,0.5379310344827586,1.0,True
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.55,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.6,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.65,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.7,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.75,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.8,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.85,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.9,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B0,B0_most_frequent,0.95,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.05,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.1,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.15,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.2,0.6995515695067265,0.5379310344827586,1.0,False
looping,GenericAgent-anthropic_claude-3.7-sonnet,B1,B1_prior,0.25,0.6995515695067265,0.5379310344827586,1.0,False
