target,held_out_group,variant_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.65,0.25,0.21428571428571427,0.3,True
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.7,0.18181818181818182,0.16666666666666666,0.2,False
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.75,0.10526315789473684,0.1111111111111111,0.1,False
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.8,0.125,0.16666666666666666,0.1,False
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,workarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.95,0.0,0.0,0.0,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.05,0.6403162055335968,0.47093023255813954,1.0,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.1,0.680672268907563,0.5159235668789809,1.0,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.15,0.7465437788018433,0.5955882352941176,1.0,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.2,0.7632850241545893,0.626984126984127,0.9753086419753086,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.25,0.7668393782383419,0.6607142857142857,0.9135802469135802,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.3,0.8275862068965517,0.7741935483870968,0.8888888888888888,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.35,0.8452380952380952,0.8160919540229885,0.8765432098765432,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.4,0.8433734939759037,0.8235294117647058,0.8641975308641975,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.45,0.8518518518518519,0.8518518518518519,0.8518518518518519,True
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.5,0.85,0.8607594936708861,0.8395061728395061,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.55,0.8280254777070064,0.8552631578947368,0.8024691358024691,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.6,0.8181818181818182,0.863013698630137,0.7777777777777778,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.65,0.8082191780821918,0.9076923076923077,0.7283950617283951,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.7,0.7571428571428571,0.8983050847457628,0.654320987654321,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.75,0.7313432835820896,0.9245283018867925,0.6049382716049383,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.8,0.672,0.9545454545454546,0.5185185185185185,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.85,0.5614035087719298,0.9696969696969697,0.3950617283950617,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.9,0.4423076923076923,1.0,0.2839506172839506,False
looping,assistantbench,S3_no_activity_volume,B2_C0p1_cw_none,0.95,0.1797752808988764,1.0,0.09876543209876543,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.05,0.6614785992217899,0.4941860465116279,1.0,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.1,0.6614785992217899,0.4941860465116279,1.0,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.15,0.776255707762557,0.6343283582089553,1.0,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.2,0.7924528301886793,0.6614173228346457,0.9882352941176471,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.25,0.7761194029850746,0.6724137931034483,0.9176470588235294,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.3,0.783068783068783,0.7115384615384616,0.8705882352941177,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.35,0.8409090909090909,0.8131868131868132,0.8705882352941177,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.4,0.8372093023255814,0.8275862068965517,0.8470588235294118,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.45,0.8502994011976048,0.8658536585365854,0.8352941176470589,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.5,0.8502994011976048,0.8658536585365854,0.8352941176470589,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.55,0.8554216867469879,0.8765432098765432,0.8352941176470589,True
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.6,0.825,0.88,0.7764705882352941,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.65,0.8051948051948052,0.8985507246376812,0.7294117647058823,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.7,0.7755102040816326,0.9193548387096774,0.6705882352941176,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.75,0.7375886524822695,0.9285714285714286,0.611764705882353,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.8,0.6461538461538462,0.9333333333333333,0.49411764705882355,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.85,0.5378151260504201,0.9411764705882353,0.3764705882352941,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.9,0.3619047619047619,0.95,0.2235294117647059,False
looping,visualwebarena,S3_no_activity_volume,B2_C0p1_cw_none,0.95,0.17204301075268819,1.0,0.09411764705882353,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.05,0.6748466257668712,0.5092592592592593,1.0,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.1,0.7051282051282052,0.5445544554455446,1.0,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.15,0.7746478873239436,0.632183908045977,1.0,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.2,0.7801418439716312,0.6395348837209303,1.0,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.25,0.7969924812030075,0.6794871794871795,0.9636363636363636,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.3,0.8346456692913385,0.7361111111111112,0.9636363636363636,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.35,0.8739495798319328,0.8125,0.9454545454545454,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.4,0.8717948717948718,0.8225806451612904,0.9272727272727272,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.45,0.8849557522123894,0.8620689655172413,0.9090909090909091,True
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.5,0.8518518518518519,0.8679245283018868,0.8363636363636363,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.55,0.8411214953271028,0.8653846153846154,0.8181818181818182,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.6,0.8155339805825242,0.875,0.7636363636363637,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.65,0.7878787878787878,0.8863636363636364,0.7090909090909091,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.7,0.7741935483870968,0.9473684210526315,0.6545454545454545,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.75,0.7191011235955056,0.9411764705882353,0.5818181818181818,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.8,0.5569620253164557,0.9166666666666666,0.4,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.85,0.4225352112676056,0.9375,0.2727272727272727,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.9,0.38235294117647056,1.0,0.23636363636363636,False
looping,webarena,S3_no_activity_volume,B2_C0p1_cw_balanced,0.95,0.13559322033898305,1.0,0.07272727272727272,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.05,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.1,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.15,0.738255033557047,0.5851063829787234,1.0,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.2,0.7534246575342466,0.6043956043956044,1.0,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.25,0.7659574468085106,0.627906976744186,0.9818181818181818,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.3,0.8034188034188035,0.7580645161290323,0.8545454545454545,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.35,0.8440366972477065,0.8518518518518519,0.8363636363636363,True
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.4,0.8333333333333334,0.8490566037735849,0.8181818181818182,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.45,0.8411214953271028,0.8653846153846154,0.8181818181818182,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.5,0.819047619047619,0.86,0.7818181818181819,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.55,0.8076923076923077,0.8571428571428571,0.7636363636363637,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.6,0.803921568627451,0.8723404255319149,0.7454545454545455,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.65,0.7628865979381443,0.8809523809523809,0.6727272727272727,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.7,0.723404255319149,0.8717948717948718,0.6181818181818182,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.75,0.6666666666666666,0.8571428571428571,0.5454545454545454,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.8,0.5853658536585366,0.8888888888888888,0.43636363636363634,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.85,0.5194805194805194,0.9090909090909091,0.36363636363636365,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.9,0.3283582089552239,0.9166666666666666,0.2,False
looping,workarena,S3_no_activity_volume,B2_C0p1_cw_none,0.95,0.13333333333333333,0.8,0.07272727272727272,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.05,0.502283105022831,0.3374233128834356,0.9821428571428571,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.1,0.5482233502538071,0.3829787234042553,0.9642857142857143,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.15,0.5795454545454546,0.425,0.9107142857142857,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.2,0.6335403726708074,0.4857142857142857,0.9107142857142857,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.25,0.6535947712418301,0.5154639175257731,0.8928571428571429,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.3,0.6666666666666666,0.5384615384615384,0.875,True
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.35,0.6567164179104478,0.5641025641025641,0.7857142857142857,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.4,0.6666666666666666,0.5789473684210527,0.7857142857142857,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.45,0.65625,0.5833333333333334,0.75,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.5,0.6612903225806451,0.6029411764705882,0.7321428571428571,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.55,0.6557377049180327,0.6060606060606061,0.7142857142857143,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.6,0.6610169491525424,0.6290322580645161,0.6964285714285714,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.65,0.6181818181818182,0.6296296296296297,0.6071428571428571,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.7,0.5631067961165048,0.6170212765957447,0.5178571428571429,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.75,0.5,0.6,0.42857142857142855,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.8,0.4318181818181818,0.59375,0.3392857142857143,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.85,0.35714285714285715,0.5357142857142857,0.26785714285714285,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.9,0.23529411764705882,0.6666666666666666,0.14285714285714285,False
success,assistantbench,S4_no_error,B2_C10p0_cw_balanced,0.95,0.06557377049180328,0.4,0.03571428571428571,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.05,0.41346153846153844,0.2654320987654321,0.9347826086956522,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.1,0.4574468085106383,0.3028169014084507,0.9347826086956522,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.15,0.4659090909090909,0.3153846153846154,0.8913043478260869,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.2,0.5032258064516129,0.3577981651376147,0.8478260869565217,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.25,0.5467625899280576,0.40860215053763443,0.8260869565217391,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.3,0.5648854961832062,0.43529411764705883,0.8043478260869565,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.35,0.5833333333333334,0.47297297297297297,0.7608695652173914,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.4,0.5964912280701754,0.5,0.7391304347826086,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.45,0.5818181818181818,0.5,0.6956521739130435,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.5,0.6095238095238096,0.5423728813559322,0.6956521739130435,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.55,0.6274509803921569,0.5714285714285714,0.6956521739130435,True
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.6,0.5833333333333334,0.56,0.6086956521739131,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.65,0.6021505376344086,0.5957446808510638,0.6086956521739131,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.7,0.6,0.6136363636363636,0.5869565217391305,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.75,0.5411764705882353,0.5897435897435898,0.5,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.8,0.5263157894736842,0.6666666666666666,0.43478260869565216,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.85,0.3939393939393939,0.65,0.2826086956521739,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.9,0.3,0.6428571428571429,0.1956521739130435,False
success,visualwebarena,S4_no_error,B2_C10p0_cw_balanced,0.95,0.12,0.75,0.06521739130434782,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.05,0.5217391304347826,0.36585365853658536,0.9090909090909091,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.1,0.6304347826086957,0.4915254237288136,0.8787878787878788,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.15,0.6666666666666666,0.5370370370370371,0.8787878787878788,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.2,0.7,0.5957446808510638,0.8484848484848485,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.25,0.72,0.6428571428571429,0.8181818181818182,True
success,webarena,S4_no_error,B2_C1p0_cw_none,0.3,0.676056338028169,0.631578947368421,0.7272727272727273,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.35,0.6956521739130435,0.6666666666666666,0.7272727272727273,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.4,0.7058823529411765,0.6857142857142857,0.7272727272727273,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.45,0.676923076923077,0.6875,0.6666666666666666,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.5,0.6666666666666666,0.7407407407407407,0.6060606060606061,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.55,0.631578947368421,0.75,0.5454545454545454,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.6,0.6037735849056604,0.8,0.48484848484848486,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.65,0.6037735849056604,0.8,0.48484848484848486,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.7,0.6274509803921569,0.8888888888888888,0.48484848484848486,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.75,0.4444444444444444,0.8333333333333334,0.30303030303030304,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.8,0.3333333333333333,0.7777777777777778,0.21212121212121213,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.85,0.20512820512820512,0.6666666666666666,0.12121212121212122,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.9,0.20512820512820512,0.6666666666666666,0.12121212121212122,False
success,webarena,S4_no_error,B2_C1p0_cw_none,0.95,0.05714285714285714,0.5,0.030303030303030304,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.05,0.5103448275862069,0.3490566037735849,0.9487179487179487,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.1,0.5441176470588235,0.38144329896907214,0.9487179487179487,True
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.15,0.5151515151515151,0.3655913978494624,0.8717948717948718,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.2,0.5238095238095238,0.3793103448275862,0.8461538461538461,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.25,0.5161290322580645,0.3764705882352941,0.8205128205128205,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.3,0.5,0.37662337662337664,0.7435897435897436,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.35,0.5225225225225225,0.4027777777777778,0.7435897435897436,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.4,0.5142857142857142,0.4090909090909091,0.6923076923076923,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.45,0.52,0.4262295081967213,0.6666666666666666,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.5,0.4946236559139785,0.42592592592592593,0.5897435897435898,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.55,0.5227272727272727,0.46938775510204084,0.5897435897435898,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.6,0.5365853658536586,0.5116279069767442,0.5641025641025641,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.65,0.5333333333333333,0.5555555555555556,0.5128205128205128,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.7,0.48484848484848486,0.5925925925925926,0.41025641025641024,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.75,0.41379310344827586,0.631578947368421,0.3076923076923077,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.8,0.16,0.36363636363636365,0.10256410256410256,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.85,0.0851063829787234,0.25,0.05128205128205128,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.9,0.047619047619047616,0.3333333333333333,0.02564102564102564,False
success,workarena,S4_no_error,B2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.05,0.14545454545454545,0.08163265306122448,0.6666666666666666,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.1,0.19672131147540983,0.12244897959183673,0.5,True
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,assistantbench,S4_no_error,B2_C10p0_cw_none,0.95,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.05,0.11049723756906077,0.05847953216374269,1.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.1,0.11049723756906077,0.05847953216374269,1.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.15,0.11347517730496454,0.061068702290076333,0.8,True
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.2,0.04081632653061224,0.02564102564102564,0.1,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.25,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.3,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.35,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.4,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.45,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.5,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.55,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.6,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.65,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.7,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.75,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.8,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.85,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.9,0.0,0.0,0.0,False
side_effect,visualwebarena,S4_no_error,B2_C0p1_cw_none,0.95,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.05,0.11428571428571428,0.06060606060606061,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.1,0.13559322033898305,0.07272727272727272,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.15,0.15384615384615385,0.08333333333333333,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.2,0.1568627450980392,0.0851063829787234,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.25,0.16,0.08695652173913043,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.3,0.1702127659574468,0.09302325581395349,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.35,0.18604651162790697,0.10256410256410256,1.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.4,0.15384615384615385,0.08571428571428572,0.75,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.45,0.16666666666666666,0.09375,0.75,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.5,0.1875,0.10714285714285714,0.75,True
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.55,0.07407407407407407,0.043478260869565216,0.25,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.6,0.08,0.047619047619047616,0.25,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.65,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.7,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,webarena,S4_no_error,B2_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.05,0.1523809523809524,0.08421052631578947,0.8,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.1,0.18461538461538463,0.10909090909090909,0.6,True
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.15,0.15789473684210525,0.10714285714285714,0.3,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.2,0.13333333333333333,0.1,0.2,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,workarena,S4_no_error,B2_C1p0_cw_none,0.95,0.0,0.0,0.0,False
looping,assistantbench,S4_no_error,B2_C1p0_cw_balanced,0.05,0.826530612244898,0.7043478260869566,1.0,False
looping,assistantbench,S4_no_error,B2_C1p0_cw_balanced,0.1,0.8791208791208791,0.7920792079207921,0.9876543209876543,False
looping,assistantbench,S4_no_error,B2_C1p0_cw_balanced,0.15,0.898876404494382,0.8247422680412371,0.9876543209876543,False
looping,assistantbench,S4_no_error,B2_C1p0_cw_balanced,0.2,0.9142857142857143,0.851063829787234,0.9876543209876543,False
